"","REF_AREA","SECT_PERF","SECT_FUND","Sources.de.financement","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share_financements","share_financements_PIB"
"2194","DEU","GOV","BES","Secteur des entreprises","USD_PPP","V",2017,NA,1830.6520863888,4472593.159,0.101115180210869,0.000409304406036811
"2195","DEU","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2017,NA,14985.137315851,4472593.159,0.827696792548859,0.00335043604082278
"2196","DEU","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2017,NA,NA,4472593.159,NA,NA
"2197","DEU","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2017,NA,344.53795403555,4472593.159,0.0190303868063271,7.70331532038079e-05
"2198","DEU","GOV","ROW","Reste du monde","USD_PPP","V",2017,NA,944.29556686614,4472593.159,0.0521577076965761,0.000211129323257577
"2199","DEU","GOV","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2017,NA,570.46841218779,4472593.159,0.0315095460966391,0.000127547575177917
"2200","DEU","GOV","ROW_O","RDM - Autres sources","USD_PPP","V",2017,NA,373.82705894975,4472593.159,0.0206481563124141,8.35817266762827e-05
"2201","DEU","GOV","_T","Total","USD_PPP","V",2017,NA,18104.621705377,4472593.159,1,0.00404790265104839
"2202","DEU","HES","BES","Secteur des entreprises","USD_PPP","V",2017,NA,3097.4148650268,4472593.159,0.133483394317667,0.000692532218986654
"2203","DEU","HES","GOV","Secteur de l'Etat","USD_PPP","V",2017,NA,19138.982468682,4472593.159,0.824796307576282,0.00427916910577245
"2204","DEU","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2017,NA,NA,4472593.159,NA,NA
"2205","DEU","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2017,NA,NA,4472593.159,NA,NA
"2206","DEU","HES","ROW","Reste du monde","USD_PPP","V",2017,NA,968.09848286782,4472593.159,0.0417202981060344,0.000216451272998028
"2207","DEU","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2017,NA,968.09821164777,4472593.159,0.04172028641778,0.00021645121235758
"2208","DEU","HES","_T","Total","USD_PPP","V",2017,NA,23204.495816577,4472593.159,1,0.00518815259775722
"2209","DEU","PNP","_T","Total","USD_PPP","V",2017,NA,NA,4472593.159,NA,NA
"2210","DEU","_T","BES","Secteur des entreprises","USD_PPP","V",2017,NA,88460.794238268,4472593.159,0.661794836261894,0.0197784129013081
"2211","DEU","_T","GOV","Secteur de l'Etat","USD_PPP","V",2017,NA,37053.006298489,4472593.159,0.277201764323652,0.00828445713286684
"2212","DEU","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2017,NA,NA,4472593.159,NA,NA
"2213","DEU","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2017,NA,462.22072683004,4472593.159,0.00345797585092233,0.000103345131202004
"2214","DEU","_T","ROW","Reste du monde","USD_PPP","V",2017,NA,7692.0127379221,4472593.159,0.0575456545948058,0.00171981051360413
"2215","DEU","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2017,NA,4779.7834315426,4472593.159,0.0357586207617005,0.00106868281142998
"2216","DEU","_T","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2017,NA,2183.8555131862,4472593.159,0.0163379078179639,0.000488275019781695
"2217","DEU","_T","ROW_O","RDM - Autres sources","USD_PPP","V",2017,NA,728.292865834,4472593.159,0.005448520579604,0.000162834588334619
"2218","DEU","_T","_T","Total","USD_PPP","V",2017,NA,133668.00312002,4472593.159,1,0.0298860187743761
"2219","DEU","BES","BES","Secteur des entreprises","USD_PPP","V",2018,NA,88659.472150462,4665362.685,0.90434430447163,0.0190037684391652
"2220","DEU","BES","GOV","Secteur de l'Etat","USD_PPP","V",2018,NA,3037.0618699853,4665362.685,0.030978637000997,0.000650980872237439
"2221","DEU","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2222","DEU","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2018,NA,123.19027821484,4665362.685,0.00125656541560275,2.64052950504619e-05
"2223","DEU","BES","ROW","Reste du monde","USD_PPP","V",2018,NA,6217.5737880023,4665362.685,0.0634204931117749,0.00133270963219922
"2224","DEU","BES","_T","Total","USD_PPP","V",2018,NA,98037.298086664,4665362.685,1,0.0210138642386522
"2225","DEU","GOV","BES","Secteur des entreprises","USD_PPP","V",2018,NA,1905.3361711424,4665362.685,0.0989040392783,0.000408400439534617
"2226","DEU","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2018,NA,15971.737865854,4665362.685,0.829076471203503,0.00342347185937035
"2227","DEU","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2228","DEU","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2018,NA,369.46341707301,4665362.685,0.019178465652166,7.91928606667394e-05
"2229","DEU","GOV","ROW","Reste du monde","USD_PPP","V",2018,NA,1017.9555337348,4665362.685,0.05284102386599,0.000218194297521115
"2230","DEU","GOV","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2018,NA,598.33218991408,4665362.685,0.0310588080513119,0.000128249876871916
"2231","DEU","GOV","ROW_O","RDM - Autres sources","USD_PPP","V",2018,NA,419.62470353685,4665362.685,0.0217822863961426,8.994471209838e-05
"2232","DEU","GOV","_T","Total","USD_PPP","V",2018,NA,19264.492987805,4665362.685,1,0.00412925945709299
"2233","DEU","HES","BES","Secteur des entreprises","USD_PPP","V",2018,NA,3377.4124057464,4665362.685,0.134997170337219,0.000723933514666588
"2234","DEU","HES","GOV","Secteur de l'Etat","USD_PPP","V",2018,NA,20624.894379803,4665362.685,0.824389220291883,0.00442085552021836
"2235","DEU","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2236","DEU","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2237","DEU","HES","ROW","Reste du monde","USD_PPP","V",2018,NA,1016.0872838202,4665362.685,0.0406136093708826,0.000217793846357778
"2238","DEU","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2018,NA,1016.0872838202,4665362.685,0.0406136093708826,0.000217793846357778
"2239","DEU","HES","_T","Total","USD_PPP","V",2018,NA,25018.39406937,4665362.685,1,0.00536258288124281
"2240","DEU","PNP","_T","Total","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2241","DEU","_T","BES","Secteur des entreprises","USD_PPP","V",2018,NA,93942.22072735,4665362.685,0.660076577559287,0.0201361023933662
"2242","DEU","_T","GOV","Secteur de l'Etat","USD_PPP","V",2018,NA,39633.694115643,4665362.685,0.278482592441726,0.0084953082518263
"2243","DEU","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2018,NA,NA,4665362.685,NA,NA
"2244","DEU","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2018,NA,492.65369528785,4665362.685,0.00346158694769779,0.000105598155717201
"2245","DEU","_T","ROW","Reste du monde","USD_PPP","V",2018,NA,8251.6179652734,4665362.685,0.0579792526051991,0.00176869806752728
"2246","DEU","_T","_T","Total","USD_PPP","V",2018,NA,142320.18514384,4665362.685,1,0.0305057065769882
"2247","DEU","BES","BES","Secteur des entreprises","USD_PPP","V",2019,NA,93146.85828961,4924979.716,0.881647729670423,0.0189131455682954
"2248","DEU","BES","GOV","Secteur de l'Etat","USD_PPP","V",2019,NA,3372.6458605872,4924979.716,0.0319225534877834,0.000684804010386141
"2249","DEU","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2250","DEU","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2019,NA,157.1588602777,4924979.716,0.00148753006709708,3.19105599089334e-05
"2251","DEU","BES","ROW","Reste du monde","USD_PPP","V",2019,NA,8974.2167625952,4924979.716,0.0849421867746973,0.00182218349721122
"2252","DEU","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2019,NA,7869.6463332676,4924979.716,0.0744872768704908,0.00159790431373781
"2253","DEU","BES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2019,NA,677.39927187074,4924979.716,0.00641167658353382,0.000137543565848615
"2254","DEU","BES","ROW_O","RDM - Autres sources","USD_PPP","V",2019,NA,427.31048268769,4924979.716,0.00404455205300249,8.67639071282806e-05
"2255","DEU","BES","_T","Total","USD_PPP","V",2019,NA,105650.87977307,4924979.716,1,0.0214520436358016
"2256","DEU","GOV","BES","Secteur des entreprises","USD_PPP","V",2019,NA,2040.404071703,4924979.716,0.097488383858556,0.000414296949299963
"2257","DEU","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2019,NA,17364.605078287,4924979.716,0.82966276577333,0.00352582265910128
"2258","DEU","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2259","DEU","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2019,NA,394.81983887851,4924979.716,0.0188640811598831,8.0166794920158e-05
"2260","DEU","GOV","ROW","Reste du monde","USD_PPP","V",2019,NA,1129.8858237536,4924979.716,0.0539847692082361,0.000229419386253082
"2261","DEU","GOV","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2019,NA,663.11843571962,4924979.716,0.0316831089986814,0.000134643891743415
"2262","DEU","GOV","ROW_O","RDM - Autres sources","USD_PPP","V",2019,NA,466.76738803401,4924979.716,0.0223016602095561,9.47754945096732e-05
"2263","DEU","GOV","_T","Total","USD_PPP","V",2019,NA,20929.714812622,4924979.716,1,0.00424970578957446
"2264","DEU","HES","BES","Secteur des entreprises","USD_PPP","V",2019,NA,3621.0627470013,4924979.716,0.135556551178464,0.000735244195064884
"2265","DEU","HES","GOV","Secteur de l'Etat","USD_PPP","V",2019,NA,21885.82027607,4924979.716,0.819308176527071,0.00444383967815513
"2266","DEU","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2267","DEU","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2268","DEU","HES","ROW","Reste du monde","USD_PPP","V",2019,NA,1205.6787492776,4924979.716,0.0451352722944617,0.000244808876138242
"2269","DEU","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2019,NA,1205.6787492776,4924979.716,0.0451352722944617,0.000244808876138242
"2270","DEU","HES","_T","Total","USD_PPP","V",2019,NA,26712.561772349,4924979.716,1,0.00542389274935828
"2271","DEU","PNP","_T","Total","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2272","DEU","_T","BES","Secteur des entreprises","USD_PPP","V",2019,NA,98808.325108315,4924979.716,0.644571013186869,0.0200626867126604
"2273","DEU","_T","GOV","Secteur de l'Etat","USD_PPP","V",2019,NA,42623.071214944,4924979.716,0.278049406950635,0.00865446634764252
"2274","DEU","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2019,NA,NA,4924979.716,NA,NA
"2275","DEU","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2019,NA,551.97869915621,4924979.716,0.00360080457777892,0.000112077354829091
"2276","DEU","_T","ROW","Reste du monde","USD_PPP","V",2019,NA,11309.781335626,4924979.716,0.0737787752847247,0.00229641175960246
"2277","DEU","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2019,NA,7869.6463332676,4924979.716,0.0513372320084976,0.00159790431373781
"2278","DEU","_T","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2019,NA,2546.2103893911,4924979.716,0.0166100721642395,0.000516999162680633
"2279","DEU","_T","ROW_O","RDM - Autres sources","USD_PPP","V",2019,NA,894.0778707217,4924979.716,0.0058324708810447,0.000181539401637954
"2280","DEU","_T","_T","Total","USD_PPP","V",2019,NA,153293.15635804,4924979.716,1,0.0311256421747342
"2281","DEU","BES","BES","Secteur des entreprises","USD_PPP","V",2020,NA,88599.334825362,4880368.089,0.881647736231561,0.0181542320598847
"2282","DEU","BES","GOV","Secteur de l'Etat","USD_PPP","V",2020,NA,3207.9901235482,4880368.089,0.031922556031085,0.000657325444525133
"2283","DEU","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2284","DEU","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2020,NA,149.48587177918,4880368.089,0.0014875267485077,3.06300404094745e-05
"2285","DEU","BES","ROW","Reste du monde","USD_PPP","V",2020,NA,8536.085814041,4880368.089,0.0849421809888497,0.00174906598403525
"2286","DEU","BES","_T","Total","USD_PPP","V",2020,NA,100492.89663473,4880368.089,1,0.0205912535288545
"2287","DEU","GOV","BES","Secteur des entreprises","USD_PPP","V",2020,NA,2160.046937845,4880368.089,0.0979404523199401,0.000442599184826569
"2288","DEU","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2020,NA,18268.952727649,4880368.089,0.828347505884588,0.00374335549993164
"2289","DEU","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2290","DEU","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2020,NA,413.78479307823,4880368.089,0.0187617542411492,8.47855705824467e-05
"2291","DEU","GOV","ROW","Reste du monde","USD_PPP","V",2020,NA,1211.9133219792,4880368.089,0.0549503517019043,0.000248324163234893
"2292","DEU","GOV","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2020,NA,713.88834085592,4880368.089,0.0323689942956127,0.000146277561003026
"2293","DEU","GOV","ROW_O","RDM - Autres sources","USD_PPP","V",2020,NA,498.02356636804,4880368.089,0.0225812932587188,0.000102046312344872
"2294","DEU","GOV","_T","Total","USD_PPP","V",2020,NA,22054.696365796,4880368.089,1,0.00451906412868851
"2295","DEU","HES","BES","Secteur des entreprises","USD_PPP","V",2020,NA,3655.0994771094,4880368.089,0.129424243172636,0.000748939303440602
"2296","DEU","HES","GOV","Secteur de l'Etat","USD_PPP","V",2020,NA,23312.002110747,4880368.089,0.825459949562959,0.00477668931638386
"2297","DEU","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2298","DEU","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2299","DEU","HES","ROW","Reste du monde","USD_PPP","V",2020,NA,1274.1257704055,4880368.089,0.0451158072644018,0.000261071654262573
"2300","DEU","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2020,NA,1274.1257704055,4880368.089,0.0451158072644018,0.000261071654262573
"2301","DEU","HES","_T","Total","USD_PPP","V",2020,NA,28241.227358262,4880368.089,1,0.00578670027408705
"2302","DEU","PNP","_T","Total","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2303","DEU","_T","BES","Secteur des entreprises","USD_PPP","V",2020,NA,94414.479825561,4880368.089,0.626137134045543,0.0193457702582648
"2304","DEU","_T","GOV","Secteur de l'Etat","USD_PPP","V",2020,NA,44788.944961944,4880368.089,0.297030939398374,0.00917737026084059
"2305","DEU","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2020,NA,NA,4880368.089,NA,NA
"2306","DEU","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2020,NA,563.27066485741,4880368.089,0.00373549354333532,0.000115415610991921
"2307","DEU","_T","ROW","Reste du monde","USD_PPP","V",2020,NA,11022.124906426,4880368.089,0.0730964330127375,0.00225846180153277
"2308","DEU","_T","_T","Total","USD_PPP","V",2020,NA,150788.82035879,4880368.089,1,0.0308970179316304
"2309","DEU","BES","BES","Secteur des entreprises","USD_PPP","V",2021,NA,95475.442784279,5202315.688,0.884659059320562,0.0183524892586793
"2310","DEU","BES","GOV","Secteur de l'Etat","USD_PPP","V",2021,NA,3798.7799262566,5202315.688,0.0351988425308603,0.000730209420973647
"2311","DEU","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2312","DEU","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2021,NA,127.3579644269,5202315.688,0.00118007703050354,2.44810142376927e-05
"2313","DEU","BES","ROW","Reste du monde","USD_PPP","V",2021,NA,8521.8538262567,5202315.688,0.0789620343174249,0.00163808856235191
"2314","DEU","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2021,NA,7573.278091624,5202315.688,0.0701726944345975,0.00145575135109409
"2315","DEU","BES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2021,NA,465.12727207287,5202315.688,0.00430978943879879,8.94077368556781e-05
"2316","DEU","BES","ROW_O","RDM - Autres sources","USD_PPP","V",2021,NA,483.44776454414,5202315.688,0.00447954397633514,9.29293402281011e-05
"2317","DEU","BES","_T","Total","USD_PPP","V",2021,NA,107923.4330767,5202315.688,1,0.0207452679824185
"2318","DEU","GOV","BES","Secteur des entreprises","USD_PPP","V",2021,NA,1892.4461306644,5202315.688,0.0792597322688989,0.000363769952490511
"2319","DEU","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2021,NA,20152.516077002,5202315.688,0.844030909480676,0.00387375878082276
"2320","DEU","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2321","DEU","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2021,NA,389.86887763649,5202315.688,0.0163285508426048,7.49414109058754e-05
"2322","DEU","GOV","ROW","Reste du monde","USD_PPP","V",2021,NA,1441.6832113144,5202315.688,0.0603808074078329,0.000277123361552218
"2323","DEU","GOV","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2021,NA,860.90491594463,5202315.688,0.036056557722356,0.000165484943162994
"2324","DEU","GOV","ROW_O","RDM - Autres sources","USD_PPP","V",2021,NA,580.77790647527,5202315.688,0.0243242333977351,0.00011163834363511
"2325","DEU","GOV","_T","Total","USD_PPP","V",2021,NA,23876.514296617,5202315.688,1,0.00458959350577131
"2326","DEU","HES","BES","Secteur des entreprises","USD_PPP","V",2021,NA,3851.5769849514,5202315.688,0.130861142623247,0.000740358181998778
"2327","DEU","HES","GOV","Secteur de l'Etat","USD_PPP","V",2021,NA,24360.719294318,5202315.688,0.82767956461316,0.00468266840294026
"2328","DEU","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2329","DEU","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2330","DEU","HES","ROW","Reste du monde","USD_PPP","V",2021,NA,1220.2540879141,5202315.688,0.0414593411631217,0.000234559792426441
"2331","DEU","HES","_T","Total","USD_PPP","V",2021,NA,29432.548942662,5202315.688,1,0.00565758610354097
"2332","DEU","PNP","_T","Total","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2333","DEU","_T","BES","Secteur des entreprises","USD_PPP","V",2021,NA,101219.46589989,5202315.688,0.62778576411496,0.0194566173931677
"2334","DEU","_T","GOV","Secteur de l'Etat","USD_PPP","V",2021,NA,48312.015297577,5202315.688,0.299641923318586,0.00928663660473674
"2335","DEU","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2021,NA,NA,5202315.688,NA,NA
"2336","DEU","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2021,NA,517.22684206339,5202315.688,0.00320795654648763,9.94224251435681e-05
"2337","DEU","_T","ROW","Reste du monde","USD_PPP","V",2021,NA,11183.789700963,5202315.688,0.0693643648551173,0.00214977144250593
"2338","DEU","_T","_T","Total","USD_PPP","V",2021,NA,161232.49631598,5202315.688,1,0.030992447591731
"2339","DEU","BES","_T","Total","USD_PPP","V",2022,NA,117798.88141828,5663889.007,1,0.0207982326759392
"2340","DEU","GOV","_T","Total","USD_PPP","V",2022,NA,21162.638140944,5663889.007,1,0.00373641469929744
